parser,doc_id,id,gold,pred,score,ok,match_type,verdict,overconfident,judge_reason,missing_points,superfluous_points
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,3,Version A,A,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,4,2827138002 (Assembly 201),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,5,2831382001 (Assembly 202),2831393001,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,6,2827266002 (Assembly 203),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,7,2829461001 (Assembly 204),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,8,2829473001 (Assembly 205),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,9,2829823001 (Assembly 206),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,10,2827360002 (Assembly 207),2827070001,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,11,2829174002 (Assembly 208),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,12,2827270002 (Assembly 209),2827270002,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,13,2829374002 (Assembly 210),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,14,2827269001 (Assembly 211),2827269001,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,15,2829179001 (Assembly 212),2831380001,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,16,Yes. Wrench Tool Set 2829672001 (item 214),Yes; part number 2829672001,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,17,17 pieces (item 12),17,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,18,1 piece (item 24),5,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,19,"2827074001, quantity 1 (item 3)",Part Number: 2827074001; Qty: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,20,"2827075001, quantity 1 (item 4)",Part Number: 2827075001; Qty: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,21,"80A, part number 4970355001; quantity 4 (item 29)",80A; part number 4970355001,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,22,"2829470001, quantity 1 (item 46)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,23,"2829422001, quantity 1 (item 30)",Part Number: 2829422001; Qty: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,24,Inner: 2829130001; Outer: 2829131001,Inner Tube Welded Assembly: 2829130001; Outer Tube Welded Assembly: 2829131001,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,25,3133548001 (item 39),3133548001,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,26,3423390001 (item 42),3423390001,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,27,2 pieces (item 21),2,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,28,12 pieces (item 22),16,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,29,"2828736001, quantity 2 (item 66)",Part number: 2828736001; Quantity: 2,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,30,"2827184001, quantity 2 (item 57)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,31,"2827052001, quantity 2 (item 53)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,32,"2827209001, quantity 1 (item 60)",Part number: 2827209001; Quantity: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,33,"3131306001, quantity 2 (item 68)",Part number: 3131306001; Quantity: 2,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,34,"3707449001, quantity 1 (item 70)",Part number: 3707449001; Quantity: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,35,"2823689001, quantity 1 (item 74)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,36,"5680145001, quantity 1 (item 75)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,37,"Yes—Grease 5970136002, quantity 1 (item 78)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,38,"3707335001, quantity 1 (201-8)",Part number 3707335001; quantity 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,39,"3130889001, quantity 1 (201-1)",Part number 3130889001; quantity 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,40,"3706580001, quantity 2 (201-4)",Part number 3706580001; quantity 2,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,41,"5660305001, quantity 4 (201-6)",5660305001; Qty: 4,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,42,"5610388001, quantity 2 (201-10)",5610388001; Qty: 2,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,43,2827772001 (201-401),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,44,4860797001 ×1 (202-2); 4860792004 ×3 (202-6); 4860792003 ×1 (202-9),"4860797001 Type-C Male-male Wire, qty 1; 4860792004 Type-C Male-male Wire, qty 3; 4860792003 Type-C Male-male Wire, qty 1",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,45,"4860791003, quantity 1 (202-14)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,46,27 pieces (202-31),6,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,47,4860751002 ×2 (202-4) and 4860751001 ×2 (202-26),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,48,"3707400001, quantity 1 (202-12)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,49,"2827424002, quantity 4 (202-11)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,50,"Three: 4860768001 (202-20), 4860793001 (202-23), 4860793002 (202-28) — each quantity 1","There are 3 Host Power Wire Harness items listed; part numbers are 4860768001, 4860793001, and 4860793002.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,51,Two: 3700367001 ×1 (202-3) and 3707407001 ×3 (202-25),4 Cord Anchorage items; part number 3700367001,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,52,"4891968001, quantity 1 (202-18)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,53,16 pieces (202-24),12,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,54,"2730398001, quantity 2 (203-4)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,55,"3553570001, quantity 2 (203-5)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,56,"3521235001, quantity 4 (203-6)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,57,3707424001 (203-1) and 3707423001 (203-10),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,58,Right: 2827528002 (203-402); Left: 2827525002 (203-403),Right Bracket Assembly: 2827074001; Left Bracket Assembly: 2827075001,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,59,2827439002 (203-401),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,60,8 pieces (203-3),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,61,8 pieces (203-9),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,62,"4870949001, quantity 1 (204-2)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,63,"3800215001, quantity 1 (204-7)",Part Number: 3800215001; Quantity: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,64,"2831381001, quantity 1 (204-8)",Part Number: 2831381001; Quantity: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,65,3 pieces (204-4),3,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,66,2829590001 (204-402),2829590001,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,67,2829534001 (204-401),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,68,"2829161001, quantity 1 (204-5)",Part Number: 2829161001; Quantity: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,69,"3130877001, quantity 1 (205-9)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,70,10 pieces (205-4),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,71,4 pieces (205-10),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,72,4891966002 (205-3) and 4891967002 (205-5),4891966002; 4891966002,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,73,"4860770001, quantity 2 (205-1)",Part Number: 4860770001; Quantity: 2,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,74,"3707284001, quantity 1 (206-3)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,75,"3130932001, quantity 1 (206-7)",Part number: 3130932001; Quantity: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,76,"2829824001, quantity 1 (206-1)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,77,4 pieces (206-8),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,78,"3707399001, quantity 2 (207-9)",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,79,"2823670002, quantity 1 (207-2)",Part number: 2823670002; Quantity: 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,80,8 pieces (207-7),NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,81,5 pieces (207-15),5,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,82,"2823718002, quantity 1 (207-401)",Part number 2823718002; quantity 1,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,83,1 piece (207-13),1,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,84,2 pieces (207-12),21,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,85,"4891973002 and 4891964001 (208-2, 208-3)",4891973002; 4891964001,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
